default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,follower_friend_ratio,tweets_per_follower,profile_completeness,description_has_url,name_has_numbers,account_type_encoded
1,0,493.0,534,111.0,0,1646,0,0.3887576759565422,4234,4.767857142857143,3.076635514018692,0.5,0,1,1
0,0,16482.0,177,133.0,1,18861,0,5.776722817764165,3265,1.3208955223880596,105.96067415730336,1.0,1,1,1
1,0,2171.0,62,0.0,0,3261,0,0.9096234309623432,3585,62.0,51.76190476190476,0.5,0,1,0
0,0,21654.5,2182,2174.5,1,40853,0,13.066813538490877,1997,1.0029878188922088,18.7141548327989,1.0,0,0,1
0,0,1682.0,13,0.0,0,2357,0,0.558663190329462,4219,13.0,168.35714285714286,0.75,0,0,0
1,0,363.0,3,0.0,0,758,0,0.6737777777777778,1125,3.0,189.5,0.25,0,0,1
1,0,1225.0,6,36.0,0,1251,0,0.8550922761449077,1463,0.1621621621621621,178.71428571428572,0.5,0,1,0
0,0,21654.5,529,318.0,0,40853,0,13.066813538490877,2599,1.658307210031348,77.0811320754717,0.75,0,0,1
1,0,1365.0,171,164.0,0,404,0,0.1693210393964794,2386,1.0363636363636364,2.3488372093023258,0.5,0,0,1
0,0,9745.0,21010,358.0,1,40853,1,13.066813538490877,4155,58.52367688022285,1.944362476797868,1.0,1,0,1
1,0,1883.0,5,0.0,0,2955,0,0.8834080717488789,3345,5.0,492.5,0.25,0,0,1
1,0,43.0,21010,2174.5,0,38562,0,13.066813538490877,2812,9.65754998850839,1.8353243539098567,0.5,0,1,1
0,0,4538.0,18212,1684.0,1,13122,1,3.13323782234957,4188,10.808308605341246,0.7204743864272772,1.0,0,0,1
0,0,21654.5,406,920.0,1,29223,0,7.278455790784558,4015,0.4408251900108577,71.8009828009828,1.0,0,1,1
1,0,3013.0,1153,1207.0,0,1085,0,0.5964815832875207,1819,0.9544701986754968,0.940207972270364,0.5,0,0,1
1,0,321.0,21010,1306.0,1,31003,1,7.823113802674741,3963,16.074980872226472,1.4755604207319974,0.75,0,0,1
1,0,454.0,13,160.0,0,200,0,0.272108843537415,735,0.0807453416149068,14.285714285714286,0.5,0,0,1
0,0,5438.0,21010,1070.0,0,14734,1,3.843986433602922,3833,19.6171802054155,0.7012517252867546,0.75,0,0,1
0,0,21654.5,21010,2066.0,0,40853,1,13.066813538490877,4409,10.164489598451862,1.944362476797868,0.75,0,0,1
0,0,422.0,0,0.0,0,548,0,0.1594413732906604,3437,0.0,548.0,0.5,0,0,0
1,0,10359.0,157,648.0,1,11344,0,4.01699716713881,2824,0.2419106317411402,71.79746835443038,0.75,0,0,1
1,0,0.0,21010,1.0,0,3959,1,1.147536231884058,3450,10505.0,0.1884251106563229,0.5,1,0,1
0,0,1564.0,4,0.0,0,2224,0,0.6757824369492555,3291,4.0,444.8,0.5,0,0,0
1,0,93.0,0,0.0,0,130,0,0.1162790697674418,1118,0.0,130.0,0.25,0,1,1
1,0,2996.0,68,28.0,0,3645,0,0.8776787864194558,4153,2.3448275862068964,52.82608695652174,0.5,0,0,1
1,0,1577.0,54,496.0,0,611,0,0.4868525896414342,1255,0.1086519114688128,11.10909090909091,0.5,0,0,1
1,0,10656.0,175,507.0,0,1600,0,0.6791171477079796,2356,0.3444881889763779,9.090909090909092,0.5,0,0,1
0,0,5.0,21010,257.0,1,18128,0,5.461886110274179,3319,81.43410852713178,0.8627861596306696,1.0,1,0,1
0,0,8768.0,21010,317.0,1,9114,1,2.184040258806614,4173,66.06918238993711,0.4337727856836895,1.0,0,0,1
1,0,175.0,2,0.0,0,33,0,0.0110367892976588,2990,2.0,11.0,0.5,1,0,0
0,0,71.0,21010,462.0,0,9614,0,2.77300259590424,3467,45.377969762419006,0.4575698443672362,0.75,0,0,1
0,0,3714.0,1011,2174.5,0,610,0,0.1301194539249146,4688,0.4647207538496897,0.6027667984189723,0.75,0,0,1
1,0,27.0,21010,18.0,1,2074,1,0.5012083131947801,4138,1105.7894736842106,0.0987101994193517,0.75,0,0,1
1,0,194.0,1,0.0,0,44,0,0.0132810141865378,3313,1.0,22.0,0.5,1,0,0
0,0,138.0,21010,864.0,1,1719,0,0.4296425893526618,4001,24.289017341040463,0.0818142877540336,1.0,0,0,1
0,0,339.0,21010,1340.0,0,23248,1,6.186269292176689,3758,15.667412378821776,1.106468040550188,0.75,1,0,1
1,0,3597.0,70,495.0,0,4040,0,1.1278615298715802,3582,0.1411290322580645,56.901408450704224,0.5,0,1,0
0,0,183.0,21010,1198.0,1,40853,1,13.066813538490877,3731,17.522935779816514,1.944362476797868,1.0,0,0,1
0,0,1.0,1082,1418.0,1,2545,0,0.6380045124091251,3989,0.7625088090204369,2.349953831948292,1.0,0,1,1
1,0,621.0,2,0.0,0,1008,0,0.5631284916201117,1790,2.0,336.0,0.25,0,1,0
0,0,1649.0,3472,2174.5,1,8694,0,3.130716600648181,2777,1.5959549528843944,2.5033112582781456,1.0,0,0,1
0,0,10950.0,508,503.0,1,16530,0,6.612,2500,1.007936507936508,32.475442043222,1.0,0,0,1
0,0,7781.0,108,183.0,1,1351,0,1.9780380673499267,683,0.5869565217391305,12.394495412844035,1.0,0,0,1
0,0,1127.0,23,0.0,1,2099,0,0.5615302300695559,3738,23.0,87.45833333333333,0.75,0,1,1
0,0,810.0,213,0.0,0,24361,0,6.831463825014021,3566,213.0,113.83644859813084,0.75,0,0,1
1,0,30.0,24,0.0,0,164,0,0.1291338582677165,1270,24.0,6.56,0.5,0,1,0
0,0,20408.0,265,195.0,1,20430,0,5.944137329066046,3437,1.3520408163265305,76.80451127819549,1.0,0,0,1
0,0,0.0,2,6.0,0,37502,0,13.066813538490877,1954,0.2857142857142857,12500.666666666666,0.75,0,0,0
0,0,8406.0,163,579.0,1,855,0,0.2265500794912559,3774,0.2810344827586207,5.213414634146342,1.0,0,0,1
0,0,2218.0,10,22.0,0,3155,0,0.9230544177881802,3418,0.4347826086956521,286.8181818181818,0.5,0,1,0
0,0,21654.5,690,578.0,1,22096,0,8.052478134110787,2744,1.1917098445595855,31.97684515195369,1.0,0,0,1
1,0,21654.5,223,1276.0,0,8492,0,4.838746438746439,1755,0.1746280344557556,37.910714285714285,0.5,0,0,1
0,0,10027.0,482,421.0,1,16373,0,5.371719160104987,3048,1.1421800947867298,33.89855072463768,1.0,0,0,1
0,0,4259.0,21010,2174.5,1,40853,1,13.066813538490877,3541,9.65754998850839,1.944362476797868,1.0,1,0,0
0,0,462.0,3156,2174.5,1,12704,0,3.710280373831776,3424,1.4507009882785566,4.024073487488121,1.0,1,0,1
1,0,148.0,239,478.0,0,2728,0,0.8249168430601754,3307,0.4989561586638831,11.366666666666667,0.5,0,0,1
1,0,21654.5,1689,2174.5,1,6880,0,4.562334217506631,1508,0.7763732475293036,4.071005917159764,0.75,0,0,1
0,0,5661.0,527,272.0,1,40853,0,13.066813538490877,3091,1.9304029304029304,77.37310606060606,1.0,0,0,1
0,0,1456.0,20,58.0,0,2391,0,0.7909361561362884,3023,0.3389830508474576,113.85714285714286,0.5,0,1,1
1,0,1633.0,10,99.0,0,331,0,0.1802832244008714,1836,0.1,30.09090909090909,0.25,0,0,0
0,0,21654.5,1613,392.0,1,40853,0,13.066813538490877,4320,4.104325699745547,25.31164807930607,1.0,0,0,1
0,0,2418.0,78,230.0,1,3691,0,1.1064148681055157,3336,0.3376623376623376,46.721518987341774,1.0,0,0,0
0,0,18527.0,6174,1025.0,1,11201,0,3.297321165734472,3397,6.017543859649122,1.813927125506073,1.0,0,0,1
0,0,5739.0,21010,174.0,1,14884,0,5.047134621905731,2949,120.05714285714286,0.7083908428918185,1.0,0,0,0
0,0,646.0,21010,2174.5,0,16254,1,4.286392405063292,3792,9.65754998850839,0.7735947836847366,0.75,0,0,1
1,0,26.0,16,0.0,0,194,0,0.1525157232704402,1272,16.0,11.411764705882351,0.5,0,1,0
1,0,9006.0,587,431.0,1,11072,0,2.917523056653492,3795,1.3587962962962965,18.829931972789115,0.75,0,0,1
1,0,20.0,0,53.0,0,181,0,0.1257817929117442,1439,0.0,181.0,0.5,0,1,0
0,0,12714.0,1182,789.0,1,11473,0,3.55531453362256,3227,1.4962025316455696,9.698224852071004,1.0,0,0,1
0,0,0.0,21010,0.0,1,7860,0,3.023076923076923,2600,21010.0,0.3740897625053543,0.75,0,0,1
0,0,21654.5,859,377.0,1,23623,0,7.943174176193678,2974,2.272486772486773,27.468604651162792,1.0,0,0,1
1,0,1113.0,15,0.0,0,1679,0,0.8357391737182678,2009,15.0,104.9375,0.5,0,0,1
1,0,19270.0,391,1082.0,0,29683,0,8.406400453129425,3531,0.3610341643582641,75.72193877551021,0.5,0,1,1
0,0,736.0,21010,456.0,1,40853,0,13.066813538490877,4100,45.97374179431072,1.944362476797868,1.0,0,0,1
0,0,2967.0,13,113.0,0,3312,0,1.05984,3125,0.1140350877192982,236.57142857142856,0.5,0,1,0
1,0,942.0,232,685.0,1,2068,0,0.9034512887723896,2289,0.3381924198250728,8.875536480686696,0.75,0,0,1
0,0,363.0,21010,2174.5,1,40853,0,13.066813538490877,2467,9.65754998850839,1.944362476797868,1.0,0,0,0
1,0,1402.0,2,90.0,0,1992,0,0.6012677331723514,3313,0.0219780219780219,664.0,0.5,0,1,0
0,0,21654.5,21010,2174.5,1,40853,1,12.722727272727273,4180,9.65754998850839,1.944362476797868,1.0,0,0,1
0,0,0.0,28,1.0,0,11467,0,7.345932094811019,1561,14.0,395.41379310344826,0.75,0,0,0
0,0,588.0,21010,142.0,1,9507,0,3.2118243243243243,2960,146.92307692307693,0.4524772738089572,1.0,0,0,1
1,0,2365.0,100,374.0,1,2990,0,0.9558823529411764,3128,0.2666666666666666,29.603960396039604,0.75,0,1,1
0,0,5594.0,205,498.0,1,514,0,0.1220612681073379,4211,0.4108216432865731,2.495145631067961,1.0,0,0,1
0,0,9805.0,800,327.0,1,18258,0,4.53727634194831,4024,2.4390243902439024,22.794007490636705,1.0,1,0,1
0,0,1850.0,378,886.0,1,1662,0,0.401546267214303,4139,0.4261555806087936,4.385224274406332,1.0,0,0,1
0,0,21654.5,21010,2174.5,1,24276,1,5.712,4250,9.65754998850839,1.15539479320356,1.0,0,0,1
0,0,3114.0,21010,2174.5,0,40853,1,13.066813538490877,4173,9.65754998850839,1.944362476797868,0.75,0,0,0
0,0,2428.0,189,0.0,0,5115,0,1.1942563623628295,4283,189.0,26.92105263157895,0.75,0,1,0
0,0,1597.0,139,260.0,1,7908,0,2.099283249269976,3767,0.5325670498084292,56.48571428571429,1.0,0,0,1
1,0,2016.0,6,0.0,0,2719,0,0.8961766644693474,3034,6.0,388.4285714285714,0.25,0,1,0
0,0,21654.5,454,530.0,1,20392,0,5.758825190624117,3541,0.8549905838041432,44.817582417582415,1.0,0,1,1
1,0,1194.0,103,122.0,0,1439,0,0.6381374722838138,2255,0.8373983739837398,13.836538461538462,0.5,0,0,1
1,0,762.0,21,0.0,0,153,0,0.0432081332956791,3541,21.0,6.954545454545454,0.5,1,1,0
1,0,1217.0,9,76.0,0,1467,0,0.4692898272552783,3126,0.1168831168831168,146.7,0.5,0,0,0
0,0,16199.0,1016,1101.0,0,3222,0,1.3363749481542928,2411,0.9219600725952812,3.168141592920354,0.75,0,1,1
1,0,595.0,59,100.0,0,122,0,0.1509900990099009,808,0.5841584158415841,2.033333333333333,0.5,0,0,1
0,0,21654.5,2391,2174.5,1,40853,1,13.066813538490877,3349,1.099057687887842,17.079013377926422,1.0,0,1,1
0,0,21654.5,21010,1982.0,0,40853,0,13.066813538490877,4004,10.59505799293999,1.944362476797868,0.75,0,1,1
0,0,4110.0,8534,617.0,1,6770,0,3.8097917839054585,1777,13.80906148867314,0.7932044522554189,1.0,0,0,1
0,0,21654.5,2807,1328.0,1,21008,1,5.626138189608999,3734,2.112114371708051,7.481481481481482,1.0,0,0,1
0,0,271.0,21010,727.0,1,14220,1,3.494716146473335,4069,28.85989010989011,0.6767883489600686,1.0,1,1,1
1,0,1305.0,8,0.0,0,1907,0,0.6455653351387949,2954,8.0,211.88888888888889,0.25,0,0,0
0,0,2544.0,605,1241.0,1,16994,0,4.764227642276423,3567,0.4871175523349436,28.042904290429043,1.0,0,1,1
0,0,152.0,21010,168.0,0,4141,0,1.2753310748383122,3247,124.31952662721892,0.1970872400171338,0.75,0,0,1
0,0,16.0,27,0.0,0,138,0,0.0415287390911826,3323,27.0,4.928571428571429,0.75,0,0,1
1,0,21654.5,220,812.0,1,40853,0,13.066813538490877,2619,0.2706027060270602,184.8552036199095,0.75,0,1,0
0,0,21654.5,1051,1349.0,0,20303,0,11.838483965014577,1715,0.7785185185185185,19.29942965779468,0.75,0,0,0
1,0,291.0,21010,52.0,1,2139,1,0.8211132437619961,2605,396.4150943396226,0.1018038170482128,0.75,0,0,1
0,0,5262.0,21010,444.0,1,1460,0,0.4032035349351008,3621,47.21348314606742,0.0694874113559564,1.0,0,1,1
1,0,7255.0,484,323.0,0,7260,0,2.8271028037383177,2568,1.4938271604938271,14.969072164948454,0.5,0,1,1
0,0,7989.0,10013,644.0,1,9271,1,2.316591704147926,4002,15.52403100775194,0.9258038745755942,1.0,0,0,1
0,0,5378.0,2004,2174.5,1,15212,0,3.733006134969325,4075,0.9211675476901862,7.587032418952618,1.0,0,0,1
1,0,65.0,21010,2174.5,1,15390,0,5.039292730844794,3054,9.65754998850839,0.7324734662795679,0.75,0,0,1
0,0,1208.0,21010,379.0,1,4833,1,1.1668276195074845,4142,55.28947368421053,0.2300223692351625,1.0,0,0,1
1,0,3563.0,23,51.0,0,4077,0,2.3297142857142856,1750,0.4423076923076923,169.875,0.5,0,0,0
1,0,139.0,2,118.0,0,30,0,0.0097465886939571,3078,0.0168067226890756,10.0,0.5,1,0,0
0,0,41.0,21010,41.0,0,287,1,0.0825899280575539,3475,500.2380952380952,0.0136595116843558,0.5,0,0,1
0,0,11682.0,5084,2174.5,1,40853,1,12.906688883599143,4201,2.336934038152149,8.03402163225172,1.0,0,0,1
0,0,19.0,32,222.0,0,6439,0,1.681201044386423,3830,0.1434977578475336,195.12121212121207,0.75,0,0,1
1,0,56.0,0,0.0,0,119,0,0.0887397464578672,1341,0.0,119.0,0.5,0,0,1
1,0,0.0,298,3.0,0,40853,0,13.066813538490877,1382,74.5,136.63210702341138,0.5,0,0,0
0,0,2165.0,81,0.0,0,3110,0,0.9258707948794284,3359,81.0,37.926829268292686,0.75,0,0,0
1,0,345.0,0,0.0,0,345,0,0.2445074415308292,1411,0.0,345.0,0.5,0,0,0
0,0,771.0,8,22.0,1,984,0,0.248234106962664,3964,0.3478260869565217,109.33333333333331,1.0,0,0,0
0,0,12436.0,988,465.0,1,35906,0,11.2734693877551,3185,2.1201716738197427,36.30535894843276,1.0,0,0,1
0,0,21654.5,3137,2174.5,0,40853,0,13.066813538490877,3651,1.4419673638244082,13.018801784576164,0.75,0,0,1
0,0,571.0,21010,1017.0,0,8713,1,2.1045893719806763,4140,20.638506876227897,0.414687544619485,0.75,1,0,1
0,0,3442.0,246,1560.0,0,14490,0,3.4442595673876872,4207,0.1575912876361306,58.663967611336034,0.5,0,1,1
1,0,2181.0,6,17.0,0,3018,0,0.7550662997247936,3997,0.3333333333333333,431.1428571428572,0.25,0,0,0
0,0,416.0,1159,1687.0,1,40853,0,13.066813538490877,2840,0.6866113744075829,35.21810344827586,1.0,0,0,1
1,0,3605.0,23,48.0,0,3887,0,2.221142857142857,1750,0.4693877551020408,161.95833333333334,0.5,0,0,0
1,0,966.0,37,56.0,1,1346,0,0.4683368128044537,2874,0.6491228070175439,35.421052631578945,0.5,0,0,0
0,0,7115.0,21010,2174.5,1,22963,1,5.517299375300336,4162,9.65754998850839,1.0929037171005664,1.0,0,0,1
1,0,12.0,21010,63.0,1,4827,0,1.3460680423870608,3586,328.28125,0.22973680453096,0.75,0,1,1
0,0,21654.5,20426,2174.5,0,40853,0,13.066813538490877,3923,9.389105952654562,1.999951045185294,0.75,1,0,1
1,0,70.0,0,0.0,0,164,0,0.1134948096885813,1445,0.0,164.0,0.5,0,0,1
1,0,1303.0,20,728.0,0,1828,0,0.7185534591194969,2544,0.027434842249657,87.04761904761905,0.25,0,0,0
0,0,12764.0,689,211.0,0,23634,0,6.830635838150289,3460,3.25,34.25217391304348,0.75,0,0,1
1,0,2375.0,22,101.0,0,3274,0,1.818888888888889,1800,0.2156862745098039,142.34782608695653,0.5,0,1,0
0,0,1366.0,58,375.0,0,2028,0,0.536791953414505,3778,0.1542553191489361,34.3728813559322,0.5,0,1,0
0,0,21654.5,14049,2174.5,0,40853,1,13.066813538490877,4389,6.457825787175362,2.9076868327402137,0.75,1,0,1
0,0,8144.0,1196,1224.0,0,2259,0,1.1019512195121952,2050,0.976326530612245,1.887218045112782,0.75,0,1,1
1,0,271.0,24,0.0,1,91,0,0.0307640297498309,2958,24.0,3.64,0.75,1,0,0
0,0,11063.0,21010,723.0,1,40853,0,10.668283220174589,4124,29.019337016574585,1.944362476797868,1.0,0,0,1
0,0,3247.0,73,0.0,0,2330,0,0.6053520394907769,3849,73.0,31.486486486486488,0.75,0,0,0
1,1,17.0,2,0.0,0,832,0,0.2464454976303317,3376,2.0,277.3333333333333,0.0,0,1,1
1,0,5746.0,65,139.0,0,1024,0,1.098712446351931,932,0.4642857142857143,15.515151515151516,0.5,0,0,1
0,0,576.0,21010,836.0,1,38772,0,10.533007334963326,3681,25.10155316606929,1.8453191185569464,0.75,0,1,1
1,0,11156.0,21010,786.0,0,6484,1,2.090938406965495,3101,26.696315120711564,0.3086002570082338,0.5,0,0,1
0,0,6.0,30,0.0,0,1503,0,0.3862760215882806,3891,30.0,48.483870967741936,0.75,0,0,1
1,0,234.0,767,743.0,0,24472,0,7.669069257286117,3191,1.0309139784946235,31.86458333333333,0.5,0,0,1
1,0,549.0,21,0.0,0,669,0,0.2350667603654251,2846,21.0,30.40909090909091,0.5,0,0,0
1,0,683.0,153,649.0,0,213,0,0.0608571428571428,3500,0.2353846153846154,1.3831168831168832,0.25,0,1,0
1,0,21654.5,661,555.0,1,18905,0,12.536472148541112,1508,1.1888489208633093,28.557401812688823,0.75,0,0,1
1,0,21654.5,20728,715.0,1,40853,1,13.066813538490877,2163,28.949720670391063,1.9708138356891312,0.75,0,0,1
0,0,664.0,21010,97.0,1,14182,1,3.771808510638298,3760,214.3877551020408,0.674979772500119,1.0,0,0,1
0,0,412.0,21010,1.0,1,16159,1,3.809288071664309,4242,10505.0,0.7690733425348627,1.0,0,0,1
0,0,21654.5,21010,349.0,1,40853,1,13.066813538490877,3422,60.02857142857143,1.944362476797868,1.0,0,0,1
0,0,910.0,8700,286.0,1,7587,0,2.6054258241758244,2912,30.313588850174217,0.8719687392253764,0.75,0,0,1
1,0,1.0,172,1.0,0,15630,0,13.066813538490877,717,86.0,90.34682080924856,0.5,1,0,0
0,0,1272.0,21010,1170.0,0,18164,1,4.819315468293977,3769,17.94192997438087,0.864499547855885,0.75,0,0,1
0,0,36.0,19617,520.0,1,4397,0,1.5542594556380347,2829,37.65259117082534,0.2241309001936996,1.0,0,0,1
1,0,29.0,24,16.0,0,177,0,0.1373157486423584,1289,1.411764705882353,7.08,0.5,0,1,0
1,0,1783.0,80,97.0,0,3586,0,2.049142857142857,1750,0.8163265306122449,44.27160493827161,0.5,0,0,0
0,0,3867.0,21010,775.0,0,17736,1,4.181046676096181,4242,27.07474226804124,0.844129265622769,0.75,0,0,1
0,0,133.0,21010,587.0,1,9209,1,2.4266139657444006,3795,35.7312925170068,0.4382942268335634,1.0,0,1,1
1,0,2297.0,25,400.0,1,3164,0,1.021633839199225,3097,0.0623441396508728,121.6923076923077,0.5,0,1,0
1,0,1560.0,113,157.0,1,700,0,0.2205419029615627,3174,0.7151898734177216,6.140350877192983,0.5,0,1,1
0,0,622.0,504,909.0,0,32809,0,9.438722669735329,3476,0.5538461538461539,64.96831683168317,0.75,0,0,0
0,0,21654.5,161,122.0,0,28694,0,13.066813538490877,2086,1.3089430894308942,177.12345679012347,0.75,0,0,1
0,0,3504.0,116,212.0,1,4544,0,1.3896024464831804,3270,0.5446009389671361,38.83760683760684,1.0,0,1,1
0,0,21654.5,791,757.0,1,39676,0,10.233685839566675,3877,1.0435356200527703,50.0959595959596,1.0,0,0,1
1,0,1828.0,2388,2174.5,0,5914,0,5.174103237095364,1143,1.0976786945529764,2.4755127668480537,0.5,0,0,1
0,0,20039.0,742,1893.0,1,9697,0,2.329329810233005,4163,0.3917634635691658,13.05114401076716,1.0,0,1,1
1,0,142.0,2504,2080.0,1,2765,0,2.363247863247864,1170,1.2032676597789524,1.1037924151696608,0.75,0,0,0
0,0,981.0,196,498.0,1,2679,0,0.5954656590353412,4499,0.3927855711422846,13.598984771573605,1.0,0,0,1
1,0,235.0,12,0.0,0,47,0,0.0211141060197663,2226,12.0,3.615384615384616,0.5,1,1,0
0,0,6516.0,21010,641.0,1,4557,1,1.3072289156626506,3486,32.72585669781932,0.2168863928418447,1.0,1,0,1
1,0,11240.0,21010,1122.0,1,40853,1,13.066813538490877,3446,18.70881567230632,1.944362476797868,0.75,1,0,1
0,0,1656.0,21010,1086.0,1,15364,1,4.372225384177575,3514,19.328426862925483,0.7312360192280234,1.0,0,0,1
0,0,308.0,21010,339.0,0,7021,0,2.002567027952082,3506,61.794117647058826,0.334158298034363,0.75,0,0,1
1,0,27.0,1,0.0,0,194,0,0.1679653679653679,1155,1.0,97.0,0.25,0,1,0
0,0,1824.0,25,0.0,0,2316,0,0.6381923394874621,3629,25.0,89.07692307692308,0.5,0,0,0
1,0,1991.0,6642,320.0,1,21291,1,6.962393721386527,3058,20.69158878504673,3.205027848863465,0.75,0,1,1
0,0,138.0,21010,445.0,1,1599,1,0.4656377402446127,3434,47.10762331838565,0.0761029936699824,1.0,1,0,1
0,0,9467.0,331,539.0,1,15203,0,5.546515870120394,2741,0.6129629629629629,45.79216867469879,1.0,0,0,0
0,0,21654.5,21010,1292.0,0,40853,1,13.066813538490877,4409,16.24903325599381,1.944362476797868,0.75,0,0,1
0,0,3915.0,2793,1013.0,1,13304,1,4.052391105696009,3283,2.7544378698224854,4.761632068718683,1.0,0,0,1
0,0,14953.0,260,114.0,1,1086,0,0.380385288966725,2855,2.260869565217391,4.160919540229885,1.0,0,0,1
0,0,1510.0,11122,1997.0,0,8824,0,2.2126379137412235,3988,5.566566566566567,0.7933111570619438,0.75,0,0,0
0,0,574.0,231,99.0,0,4612,0,1.134284308903099,4066,2.31,19.879310344827587,0.75,0,0,1
0,0,5351.0,6715,2174.5,1,7958,1,2.0254517688979385,3929,3.086646747874052,1.1849315068493151,1.0,0,0,1
0,0,2659.0,743,654.0,1,4986,0,1.1641372869484006,4283,1.134351145038168,6.701612903225806,1.0,0,0,1
1,0,41.0,0,12.0,0,602,0,0.4894308943089431,1230,0.0,602.0,0.5,0,1,0
0,0,433.0,29,52.0,1,640,0,0.1562881562881563,4095,0.5471698113207547,21.33333333333333,0.75,0,0,0
1,0,21654.5,21010,646.0,1,16531,1,8.095494613124387,2042,32.47295208655332,0.7867783541954214,0.75,1,0,1
0,0,21654.5,18472,2174.5,0,40507,1,11.878885630498534,3410,8.490921627212135,2.1927678233096954,0.75,0,0,1
1,0,15358.0,21010,338.0,1,7670,1,4.817839195979899,1592,61.976401179941,0.3650468802056066,0.5,0,1,1
1,0,440.0,21010,199.0,0,885,1,0.3466509988249118,2553,105.05,0.0421207938698776,0.5,1,1,1
0,0,263.0,887,586.0,0,1095,0,0.3408029878618114,3213,1.5110732538330494,1.233108108108108,0.75,0,0,1
0,0,1676.0,568,463.0,0,11435,0,3.072272971520688,3722,1.2241379310344829,20.096660808435853,0.75,0,1,1
1,0,18.0,0,0.0,0,107,0,0.0927209705372617,1154,0.0,107.0,0.5,0,1,0
1,0,21654.5,10285,2174.5,1,40853,0,13.066813538490877,4186,4.727648816364054,3.9717091191911336,0.75,0,1,1
1,0,148.0,21010,55.0,0,14704,1,3.5951100244498777,4090,375.1785714285714,0.6998239017657417,0.5,0,0,1
0,0,0.0,888,3.0,0,6570,0,4.252427184466019,1545,222.0,7.390326209223847,0.75,0,0,0
1,0,2433.0,35,5.0,1,3528,0,0.9813630041724618,3595,5.833333333333333,98.0,0.75,0,0,0
0,0,21654.5,457,558.0,1,40853,0,13.066813538490877,2719,0.817531305903399,89.19868995633188,0.75,0,0,1
1,0,215.0,48,422.0,0,119,0,0.0311681508643268,3818,0.1134751773049645,2.4285714285714284,0.25,0,1,0
1,0,2269.0,23,111.0,0,1467,0,0.8177257525083612,1794,0.2053571428571428,61.125,0.25,0,0,0
0,0,9222.0,13898,1501.0,1,5967,1,3.0647149460708785,1947,9.252996005326231,0.4293114612562055,1.0,0,0,1
0,0,21654.5,10335,1487.0,0,36991,0,13.066813538490877,2272,6.945564516129032,3.5788506191950464,0.75,1,0,0
0,0,2236.0,118,0.0,0,6661,0,1.6050602409638557,4150,118.0,55.97478991596638,0.75,0,0,0
0,0,7753.0,21010,732.0,0,7290,1,1.7498799807969274,4166,28.663028649386085,0.3469611156061111,0.75,1,0,1
0,0,363.0,110,102.0,1,10997,0,4.120269763956538,2669,1.0679611650485437,99.07207207207207,1.0,0,0,1
0,0,1149.0,922,2174.5,1,22240,0,5.561390347586896,3999,0.4238106182486784,24.09534127843987,1.0,0,0,1
1,0,69.0,61,0.0,0,206,0,0.0559934764881761,3679,61.0,3.3225806451612905,0.25,0,0,0
1,0,7228.0,80,560.0,0,3508,0,3.309433962264151,1060,0.142602495543672,43.30864197530864,0.5,0,0,1
0,0,764.0,21010,64.0,1,7074,1,1.6951833213515457,4173,323.2307692307692,0.3366807862548189,1.0,1,0,1
1,0,280.0,315,681.0,0,279,0,0.3106904231625835,898,0.4618768328445747,0.8829113924050633,0.5,0,0,0
0,0,21654.5,1586,703.0,1,21595,0,5.15639923591213,4188,2.252840909090909,13.60743541272842,1.0,1,0,1
0,0,1455.0,138,101.0,1,3941,0,1.2443953268077044,3167,1.3529411764705883,28.35251798561151,1.0,0,1,1
1,0,16.0,10,20.0,0,410,0,0.1312419974391805,3124,0.4761904761904761,37.27272727272727,0.5,0,0,1
1,0,619.0,21010,1458.0,0,33321,0,11.955866523143165,2787,14.400274160383823,1.58588358478892,0.5,0,0,1
1,0,2802.0,122,493.0,0,6083,0,1.4387417218543046,4228,0.2469635627530364,49.45528455284553,0.5,0,0,0
1,0,46.0,53,52.0,0,142,0,0.0714285714285714,1988,1.0,2.6296296296296298,0.25,0,0,1
0,0,8096.0,201,516.0,0,6546,0,2.0636822194199245,3172,0.3887814313346228,32.40594059405941,0.75,0,0,1
0,0,13869.0,2352,302.0,1,16897,0,4.149557956777996,4072,7.762376237623762,7.181045473863153,1.0,0,0,1
0,0,684.0,26,0.0,0,1043,0,0.2881215469613259,3620,26.0,38.629629629629626,0.75,0,1,0
0,0,5125.0,21010,983.0,1,30267,1,7.412931667891256,4083,21.351626016260163,1.4405311503498168,1.0,0,0,1
0,0,3338.0,21010,2174.5,1,38162,1,10.18468107819589,3747,9.65754998850839,1.8162867069630195,1.0,0,0,0
1,0,29.0,1,0.0,0,257,0,0.2225108225108225,1155,1.0,128.5,0.5,0,1,0
0,0,137.0,21010,156.0,1,11648,1,3.016053858104609,3862,133.82165605095545,0.5543762790919042,1.0,0,0,1
1,0,531.0,9,406.0,1,710,0,0.2872168284789644,2472,0.0221130221130221,71.0,0.75,0,1,0
0,0,64.0,21010,155.0,1,5982,1,1.4694178334561532,4071,134.67948717948718,0.2847080100899529,1.0,0,0,1
0,0,1112.0,78,451.0,1,1358,0,0.3840497737556561,3536,0.1725663716814159,17.189873417721518,1.0,0,0,1
1,0,131.0,2,102.0,0,2,0,0.0005595970900951,3574,0.0194174757281553,0.6666666666666666,0.5,0,0,0
